human_gene_id	mouse_gene_id	homology_type	homology_species	is_high_confidence	saluki_human_pc1	saluki_mouse_prior
ENSG00000161021	ENSMUSG00000050567	ortholog_one2one	homo_sapiens	1	-5.27838582122154	-6.51286779002137
ENSG00000161036	ENSMUSG00000029703	ortholog_one2one	homo_sapiens	1	2.40819309782898	1.74763979598329
ENSG00000161048	ENSMUSG00000044968	ortholog_one2one	homo_sapiens	1	-4.1449675722823	-2.28196323767071
ENSG00000161057	ENSMUSG00000028932	ortholog_one2one	homo_sapiens	1	3.19513624749776	1.6682290452088
ENSG00000161082	ENSMUSG00000034818	ortholog_one2one	homo_sapiens	1	1.06688220193932	4.82223115014996
ENSG00000161091	ENSMUSG00000034854	ortholog_one2one	homo_sapiens	1	3.57888442283203	-0.289656665385923
ENSG00000161179	ENSMUSG00000041774	ortholog_one2one	homo_sapiens	1	-0.994778864531787	1.14557307294363
ENSG00000161180	ENSMUSG00000022768	ortholog_one2one	homo_sapiens	1	-2.88665253734475	-2.93846360073091
ENSG00000161202	ENSMUSG00000003233	ortholog_one2one	homo_sapiens	1	2.85107561513773	-0.439899888245434
ENSG00000161203	ENSMUSG00000022841	ortholog_one2one	homo_sapiens	1	11.24984205251	5.95201255893488
ENSG00000161204	ENSMUSG00000003234	ortholog_one2one	homo_sapiens	1	-1.93765208856331	-0.512346011740675
ENSG00000161217	ENSMUSG00000005615	ortholog_one2one	homo_sapiens	1	0.0673221457454926	-0.165305153014967
ENSG00000161243	ENSMUSG00000037463	ortholog_one2one	homo_sapiens	1	-1.03075587965564	-3.81655985637247
ENSG00000161249	ENSMUSG00000060962	ortholog_one2one	homo_sapiens	1	7.78276256063878	6.09252233781686
ENSG00000161265	ENSMUSG00000078765	ortholog_one2one	homo_sapiens	1	3.82274860902859	3.55656767804638
ENSG00000161267	ENSMUSG00000046598	ortholog_one2one	homo_sapiens	1	2.11272469671886	1.71543362348414
ENSG00000161281	ENSMUSG00000074218	ortholog_one2one	homo_sapiens	1	-0.160013787783877	3.503153700662
ENSG00000161298	ENSMUSG00000074220	ortholog_one2one	homo_sapiens	1	-5.49530333160516	-6.82258961302665
ENSG00000161328	ENSMUSG00000038637	ortholog_one2one	homo_sapiens	1	2.735221806495	4.17488544395001
ENSG00000161395	ENSMUSG00000038208	ortholog_one2one	homo_sapiens	1	5.8098134511291	4.09716682830057
ENSG00000161509	ENSMUSG00000020734	ortholog_one2one	homo_sapiens	1	-2.69670396517157	0.139796608896114
ENSG00000161526	ENSMUSG00000020755	ortholog_one2one	homo_sapiens	1	-2.42906873138695	-2.47310813827296
ENSG00000161533	ENSMUSG00000020777	ortholog_one2one	homo_sapiens	1	1.05260294751145	2.30213124248571
ENSG00000161542	ENSMUSG00000015869	ortholog_one2one	homo_sapiens	1	1.53191360266172	2.96193385530314
ENSG00000161547	ENSMUSG00000034120	ortholog_one2one	homo_sapiens	1	0.0010146526014095	-1.12152620667794
ENSG00000161558	ENSMUSG00000002781	ortholog_one2one	homo_sapiens	1	4.49221877620341	4.22561455826387
ENSG00000161618	ENSMUSG00000007833	ortholog_one2one	homo_sapiens	1	7.06225459967694	4.52993575167566
ENSG00000161638	ENSMUSG00000000555	ortholog_one2one	homo_sapiens	1	-0.293734962071916	-3.96026224377839
ENSG00000161642	ENSMUSG00000000552	ortholog_one2one	homo_sapiens	1	2.41327875940564	-1.26553681778492
ENSG00000161647	ENSMUSG00000052373	ortholog_one2one	homo_sapiens	1	0.511714210530046	2.35203052074038
ENSG00000161649	ENSMUSG00000017309	ortholog_one2one	homo_sapiens	0	-0.843726019264548	0.505313939347771
ENSG00000161653	ENSMUSG00000048217	ortholog_one2one	homo_sapiens	1	-7.06292044139716	-3.03575608575303
ENSG00000161654	ENSMUSG00000020922	ortholog_one2one	homo_sapiens	1	-1.51988590952473	0.0023775940728785
ENSG00000161664	ENSMUSG00000034768	ortholog_one2one	homo_sapiens	1	0.793481443694286	-0.810517195084135
ENSG00000161671	ENSMUSG00000008140	ortholog_one2one	homo_sapiens	1	7.63391847515949	5.54033879662172
ENSG00000161677	ENSMUSG00000038695	ortholog_one2one	homo_sapiens	1	3.46925232835618	3.40699356750663
ENSG00000161681	ENSMUSG00000038738	ortholog_one2one	homo_sapiens	1	2.10878800469846	2.06513100822252
ENSG00000161682	ENSMUSG00000034685	ortholog_one2one	homo_sapiens	1	0.277110539169925	-0.377175730940011
ENSG00000161714	ENSMUSG00000020937	ortholog_one2one	homo_sapiens	1	2.89617739735994	-5.30631582002426
ENSG00000161791	ENSMUSG00000023008	ortholog_one2one	homo_sapiens	1	0.457357191332331	-2.03778826810264
ENSG00000161798	ENSMUSG00000044217	ortholog_one2one	homo_sapiens	1	2.36768864040923	-1.41358849038816
ENSG00000161800	ENSMUSG00000023015	ortholog_one2one	homo_sapiens	1	-0.536846444573254	1.50346966620905
ENSG00000161813	ENSMUSG00000023025	ortholog_one2one	homo_sapiens	1	-0.242871170794646	-3.79713197387204
ENSG00000161847	ENSMUSG00000010205	ortholog_one2one	homo_sapiens	1	0.331916390622084	1.14382744771821
ENSG00000161860	ENSMUSG00000003824	ortholog_one2one	homo_sapiens	1	0.748283647207593	4.31257107304036
ENSG00000161888	ENSMUSG00000074476	ortholog_one2one	homo_sapiens	1	-0.0569986247240869	2.31620952455673
ENSG00000161904	ENSMUSG00000044857	ortholog_one2one	homo_sapiens	1	0.0098471847657116	-1.68251683677692
ENSG00000161914	ENSMUSG00000038895	ortholog_one2one	homo_sapiens	1	-6.22956954987207	-2.98999011467061
ENSG00000161920	ENSMUSG00000018923	ortholog_one2one	homo_sapiens	1	-1.1395067159932	-1.61696464185837
ENSG00000161921	ENSMUSG00000018920	ortholog_one2one	homo_sapiens	0	4.47391596712012	1.52219490644405
ENSG00000161940	ENSMUSG00000000317	ortholog_one2one	homo_sapiens	1	-5.21697829108965	-3.63517620268678
ENSG00000161955	ENSMUSG00000089669	ortholog_one2one	homo_sapiens	1	-0.512809536226703	4.98502885970909
ENSG00000161956	ENSMUSG00000005204	ortholog_one2one	homo_sapiens	1	3.85396825699684	-0.0570529514566083
ENSG00000161958	ENSMUSG00000042826	ortholog_one2one	homo_sapiens	1	2.09914984667466	4.94882560799839
ENSG00000161960	ENSMUSG00000059796	ortholog_one2one	homo_sapiens	1	4.3499949949335	0.799398775448645
ENSG00000161970	ENSMUSG00000060938	ortholog_one2one	homo_sapiens	1	8.69049058293569	6.90544733146939
ENSG00000161980	ENSMUSG00000038628	ortholog_one2one	homo_sapiens	0	0.851649001004046	2.7276323819526
ENSG00000161981	ENSMUSG00000040767	ortholog_one2one	homo_sapiens	1	5.43826811451936	7.90445945704999
ENSG00000161996	ENSMUSG00000073434	ortholog_one2one	homo_sapiens	1	2.70273311076624	3.8353494900278
ENSG00000161999	ENSMUSG00000025736	ortholog_one2one	homo_sapiens	1	6.34563413855631	3.56424609133409
ENSG00000162004	ENSMUSG00000071202	ortholog_one2one	homo_sapiens	1	-1.10146950153247	1.62542321249116
ENSG00000162032	ENSMUSG00000024160	ortholog_one2one	homo_sapiens	1	3.93310902880998	-3.2529161767733
ENSG00000162063	ENSMUSG00000072082	ortholog_one2one	homo_sapiens	1	-6.16067450089951	-6.49585289163157
ENSG00000162065	ENSMUSG00000036473	ortholog_one2one	homo_sapiens	1	-1.90555102484193	-1.75705962551916
ENSG00000162066	ENSMUSG00000036820	ortholog_one2one	homo_sapiens	1	2.31477739688701	4.68489543433506
ENSG00000162073	ENSMUSG00000023909	ortholog_one2one	homo_sapiens	1	-3.19996762245082	0.0921812550976715
ENSG00000162104	ENSMUSG00000005580	ortholog_one2one	homo_sapiens	1	-2.64000325492614	-2.15227249464152
ENSG00000162105	ENSMUSG00000037541	ortholog_one2one	homo_sapiens	1	-5.17601551875834	-6.08541771685805
ENSG00000162129	ENSMUSG00000001829	ortholog_one2one	homo_sapiens	1	2.06362027763898	6.65157627711663
ENSG00000162139	ENSMUSG00000035239	ortholog_one2one	homo_sapiens	1	-5.79646889041925	-3.95258028542901
ENSG00000162144	ENSMUSG00000034445	ortholog_one2one	homo_sapiens	1	5.67743091889675	2.63256642236069
ENSG00000162174	ENSMUSG00000024654	ortholog_one2one	homo_sapiens	1	7.32196236021715	1.57169171963995
ENSG00000162191	ENSMUSG00000071655	ortholog_one2one	homo_sapiens	1	3.95223408806682	3.35097029512911
ENSG00000162222	ENSMUSG00000071660	ortholog_one2one	homo_sapiens	1	-3.42943804620735	-1.91864372304094
ENSG00000162227	ENSMUSG00000003680	ortholog_one2one	homo_sapiens	1	-2.76566469888148	1.13046833590275
ENSG00000162231	ENSMUSG00000010097	ortholog_one2one	homo_sapiens	1	-0.326874421539919	-0.726602089191288
ENSG00000162236	ENSMUSG00000010110	ortholog_one2one	homo_sapiens	1	-0.498757364907335	-2.8106750866452
ENSG00000162241	ENSMUSG00000024818	ortholog_one2one	homo_sapiens	1	-1.13575245950486	-1.39001944376423
ENSG00000162298	ENSMUSG00000024807	ortholog_one2one	homo_sapiens	1	-0.370111603022824	-3.28456020115906
ENSG00000162300	ENSMUSG00000024792	ortholog_one2one	homo_sapiens	1	0.712823071116804	-0.30831893425227
ENSG00000162337	ENSMUSG00000024913	ortholog_one2one	homo_sapiens	1	1.66058418113852	2.1477864599462
ENSG00000162341	ENSMUSG00000048677	ortholog_one2one	homo_sapiens	1	0.333646342735605	-0.580585818075985
ENSG00000162367	ENSMUSG00000028717	ortholog_one2one	homo_sapiens	1	-7.20232277220228	-2.38441739533705
ENSG00000162368	ENSMUSG00000028719	ortholog_one2one	homo_sapiens	1	7.25461558694933	5.04928683874278
ENSG00000162377	ENSMUSG00000048351	ortholog_one2one	homo_sapiens	1	-7.67793963785815	-2.52995267687023
ENSG00000162378	ENSMUSG00000034636	ortholog_one2one	homo_sapiens	1	-3.12475484079219	-2.96403016509998
ENSG00000162383	ENSMUSG00000008932	ortholog_one2one	homo_sapiens	1	-1.218140364156	2.85273927165579
ENSG00000162384	ENSMUSG00000028608	ortholog_one2one	homo_sapiens	1	3.84089364036895	2.28798275582865
ENSG00000162385	ENSMUSG00000028609	ortholog_one2one	homo_sapiens	1	3.74797169730704	1.87473893793224
ENSG00000162390	ENSMUSG00000034853	ortholog_one2one	homo_sapiens	1	-2.21968576568517	-3.58703909199996
ENSG00000162396	ENSMUSG00000043572	ortholog_one2one	homo_sapiens	1	-11.1443246444744	-7.59476344374588
ENSG00000162402	ENSMUSG00000028514	ortholog_one2one	homo_sapiens	1	0.851780834192251	-1.17405052572916
ENSG00000162407	ENSMUSG00000028517	ortholog_one2one	homo_sapiens	1	-6.14254600967696	-3.42031032389669
ENSG00000162408	ENSMUSG00000028948	ortholog_one2one	homo_sapiens	1	-0.727739401998109	-5.17217037600234
ENSG00000162409	ENSMUSG00000028518	ortholog_one2one	homo_sapiens	1	-1.33028765192795	-1.31791898579328
ENSG00000162413	ENSMUSG00000073700	ortholog_one2one	homo_sapiens	1	-9.79263956625038	-7.74490962570065
ENSG00000162415	ENSMUSG00000033948	ortholog_one2one	homo_sapiens	1	-3.5849533554913	1.9133156958352
ENSG00000162419	ENSMUSG00000028901	ortholog_one2one	homo_sapiens	1	-6.36367270029986	-4.92105445231201
ENSG00000162430	ENSMUSG00000050989	ortholog_one2one	homo_sapiens	1	6.55144257626313	5.1757728002684
ENSG00000162434	ENSMUSG00000028530	ortholog_one2one	homo_sapiens	1	2.23351836561756	3.81982182595511
ENSG00000162437	ENSMUSG00000035275	ortholog_one2one	homo_sapiens	1	1.26018736411813	1.2822857013272
ENSG00000162441	ENSMUSG00000028990	ortholog_one2one	homo_sapiens	1	3.2438052057445	-1.52399220590756
ENSG00000162458	ENSMUSG00000006219	ortholog_one2one	homo_sapiens	1	-0.5273508724444	1.84556614364246
ENSG00000162493	ENSMUSG00000028583	ortholog_one2one	homo_sapiens	0	3.28447452362368	2.04358851810394
ENSG00000162496	ENSMUSG00000066026	ortholog_one2one	homo_sapiens	1	-2.23514261637245	-2.97998113452728
ENSG00000162511	ENSMUSG00000028581	ortholog_one2one	homo_sapiens	1	8.21683495346838	3.84827362229915
ENSG00000162512	ENSMUSG00000025743	ortholog_one2one	homo_sapiens	1	1.34279439749292	4.10921773258358
ENSG00000162517	ENSMUSG00000028779	ortholog_one2one	homo_sapiens	1	3.06556910466525	0.744263365425119
ENSG00000162520	ENSMUSG00000001333	ortholog_one2one	homo_sapiens	1	1.20272169266709	-1.86925029010234
ENSG00000162521	ENSMUSG00000057236	ortholog_one2one	homo_sapiens	1	5.45000071326057	4.27195426276749
ENSG00000162522	ENSMUSG00000050390	ortholog_one2one	homo_sapiens	1	1.42837960678543	-2.99798071973702
ENSG00000162542	ENSMUSG00000041143	ortholog_one2one	homo_sapiens	1	0.181196745202128	-0.548368938956043
ENSG00000162545	ENSMUSG00000046447	ortholog_one2one	homo_sapiens	1	-0.201606812172167	-2.06159353182467
ENSG00000162552	ENSMUSG00000036856	ortholog_one2one	homo_sapiens	1	-1.98832612707978	-0.0944329029697027
ENSG00000162576	ENSMUSG00000029070	ortholog_one2one	homo_sapiens	1	5.391821581259	3.15760211293292
ENSG00000162585	ENSMUSG00000073684	ortholog_one2one	homo_sapiens	1	8.74015745989643	1.27549939412869
ENSG00000162599	ENSMUSG00000028565	ortholog_one2one	homo_sapiens	1	-4.89594964048238	0.488796746859053
ENSG00000162600	ENSMUSG00000035069	ortholog_one2one	homo_sapiens	1	2.20994993691594	-0.255297672504816
ENSG00000162601	ENSMUSG00000062627	ortholog_one2one	homo_sapiens	1	-3.10702544043284	-4.08104311233851
ENSG00000162604	ENSMUSG00000028563	ortholog_one2one	homo_sapiens	1	3.42212207753038	1.83399023656731
ENSG00000162607	ENSMUSG00000028560	ortholog_one2one	homo_sapiens	1	-4.55148980963299	-3.20005108403498
ENSG00000162613	ENSMUSG00000028034	ortholog_one2one	homo_sapiens	1	1.41901981840171	0.489278690133092
ENSG00000162614	ENSMUSG00000039103	ortholog_one2one	homo_sapiens	1	-0.159588849590936	1.46377720163553
ENSG00000162616	ENSMUSG00000028035	ortholog_one2one	homo_sapiens	1	-4.75819365963008	-6.21532743738863
ENSG00000162623	ENSMUSG00000047583	ortholog_one2one	homo_sapiens	1	1.81152463833299	-4.07417636516651
ENSG00000162627	ENSMUSG00000028007	ortholog_one2one	homo_sapiens	1	4.23415308370201	1.38080778197653
ENSG00000162636	ENSMUSG00000040339	ortholog_one2one	homo_sapiens	1	-0.666245915508154	1.32291578593104
ENSG00000162642	ENSMUSG00000036873	ortholog_one2one	homo_sapiens	1	-2.83133876372988	-4.52395973163628
ENSG00000162650	ENSMUSG00000048997	ortholog_one2one	homo_sapiens	1	-5.98885777856503	-2.89471263514545
ENSG00000162664	ENSMUSG00000029290	ortholog_one2one	homo_sapiens	1	1.89309241540239	-0.273646255907447
ENSG00000162669	ENSMUSG00000043410	ortholog_one2one	homo_sapiens	1	2.41625854614502	0.227775287484179
ENSG00000162688	ENSMUSG00000033400	ortholog_one2one	homo_sapiens	1	2.6104313628991	1.7991394958123
ENSG00000162692	ENSMUSG00000027962	ortholog_one2one	homo_sapiens	1	-5.5454472691709	1.10354895780648
ENSG00000162694	ENSMUSG00000027963	ortholog_one2one	homo_sapiens	1	2.81122112326841	-2.49360792775443
ENSG00000162695	ENSMUSG00000054414	ortholog_one2one	homo_sapiens	1	-1.95512933616677	-2.04263483540429
ENSG00000162702	ENSMUSG00000041483	ortholog_one2one	homo_sapiens	1	-10.5124122962859	-8.33542332973047
ENSG00000162704	ENSMUSG00000008475	ortholog_one2one	homo_sapiens	1	5.04180822278671	1.48106718743674
ENSG00000162714	ENSMUSG00000020472	ortholog_one2one	homo_sapiens	1	-3.56136039940475	-5.73378335558344
ENSG00000162729	ENSMUSG00000038034	ortholog_one2one	homo_sapiens	1	7.14776877558721	4.09971819019683
ENSG00000162733	ENSMUSG00000026674	ortholog_one2one	homo_sapiens	1	0.532920366217256	3.37515590345947
ENSG00000162734	ENSMUSG00000013698	ortholog_one2one	homo_sapiens	1	5.75554349350712	4.15961145492399
ENSG00000162735	ENSMUSG00000003464	ortholog_one2one	homo_sapiens	1	6.78994677483647	3.05285138666245
ENSG00000162736	ENSMUSG00000003458	ortholog_one2one	homo_sapiens	1	7.2027573212803	4.24181862380734
ENSG00000162738	ENSMUSG00000026556	ortholog_one2one	homo_sapiens	1	1.35049040223066	-1.5286522674767
ENSG00000162739	ENSMUSG00000015314	ortholog_one2one	homo_sapiens	0	0.507909903428286	1.34333189583018
ENSG00000162745	ENSMUSG00000038463	ortholog_one2one	homo_sapiens	1	-3.86838224305323	1.51289696423638
ENSG00000162746	ENSMUSG00000070524	ortholog_one2one	homo_sapiens	1	1.46092319820656	0.321177324289378
ENSG00000162757	ENSMUSG00000079144	ortholog_one2one	homo_sapiens	1	-11.9637099591942	-7.0579144758564
ENSG00000162769	ENSMUSG00000066595	ortholog_one2one	homo_sapiens	1	-0.38865626495265	0.368850275142884
ENSG00000162772	ENSMUSG00000026628	ortholog_one2one	homo_sapiens	1	-6.99448958631487	-5.95315950377667
ENSG00000162775	ENSMUSG00000048109	ortholog_one2one	homo_sapiens	1	-5.57776573066476	-6.07227278302754
ENSG00000162777	ENSMUSG00000027901	ortholog_one2one	homo_sapiens	1	-2.01678773853738	-0.424719719180305
ENSG00000162783	ENSMUSG00000056708	ortholog_one2one	homo_sapiens	1	-11.95326893766	-10.6129845033974
ENSG00000162804	ENSMUSG00000047793	ortholog_one2one	homo_sapiens	1	1.72533248087344	0.439491038227934
ENSG00000162813	ENSMUSG00000026617	ortholog_one2one	homo_sapiens	1	4.06094171215139	1.33122503009272
ENSG00000162814	ENSMUSG00000026611	ortholog_one2one	homo_sapiens	1	3.71520445361571	-1.66808993605686
ENSG00000162817	ENSMUSG00000039349	ortholog_one2one	homo_sapiens	1	-0.217097804238801	-0.0426732927122671
ENSG00000162819	ENSMUSG00000046836	ortholog_one2one	homo_sapiens	1	1.28375342749227	-1.74874972400296
ENSG00000162836	ENSMUSG00000028093	ortholog_one2one	homo_sapiens	1	1.59684151489234	3.49241489970522
ENSG00000162849	ENSMUSG00000026494	ortholog_one2one	homo_sapiens	1	-3.91432656078979	-1.53618025989352
ENSG00000162851	ENSMUSG00000026492	ortholog_one2one	homo_sapiens	1	-2.650481608511	-1.65110309777112
ENSG00000162852	ENSMUSG00000038949	ortholog_one2one	homo_sapiens	1	-4.72188133433252	-2.51595408793681
ENSG00000162869	ENSMUSG00000034709	ortholog_one2one	homo_sapiens	1	1.81877381755013	0.350734371953011
ENSG00000162873	ENSMUSG00000042115	ortholog_one2one	homo_sapiens	1	-8.90093087325562	-2.15458685852839
ENSG00000162878	ENSMUSG00000024247	ortholog_one2one	homo_sapiens	1	-7.8673599533057	-4.68870408284177
ENSG00000162882	ENSMUSG00000000673	ortholog_one2one	homo_sapiens	1	8.64661937042772	3.74779590606781
ENSG00000162885	ENSMUSG00000039242	ortholog_one2one	homo_sapiens	1	2.28309224039635	-0.0227833577793268
ENSG00000162889	ENSMUSG00000016528	ortholog_one2one	homo_sapiens	1	0.33821128714359	-0.0562150119926255
ENSG00000162909	ENSMUSG00000026509	ortholog_one2one	homo_sapiens	1	7.76278020554774	2.74337497696774
ENSG00000162910	ENSMUSG00000036860	ortholog_one2one	homo_sapiens	1	1.41468346212714	0.802493107789881
ENSG00000162923	ENSMUSG00000038733	ortholog_one2one	homo_sapiens	1	-2.22329624191788	-0.280780265322226
ENSG00000162924	ENSMUSG00000020275	ortholog_one2one	homo_sapiens	1	-7.96650087784865	-6.86026113103821
ENSG00000162927	ENSMUSG00000020280	ortholog_one2one	homo_sapiens	1	-4.14341653988669	-2.12495962529292
ENSG00000162928	ENSMUSG00000020283	ortholog_one2one	homo_sapiens	1	-4.1590925631354	-2.57805172847595
ENSG00000162929	ENSMUSG00000042208	ortholog_one2one	homo_sapiens	1	1.29494543490569	2.23635227858659
ENSG00000162946	ENSMUSG00000043051	ortholog_one2one	homo_sapiens	1	-3.28846644907057	1.36701933856589
ENSG00000162959	ENSMUSG00000058704	ortholog_one2one	homo_sapiens	1	1.50919509228014	0.241811800953638
ENSG00000162961	ENSMUSG00000024067	ortholog_one2one	homo_sapiens	1	4.08346684808234	1.01815647879379
ENSG00000162971	ENSMUSG00000048495	ortholog_one2one	homo_sapiens	1	-2.38532340230351	-0.688555182726629
ENSG00000162972	ENSMUSG00000025971	ortholog_one2one	homo_sapiens	1	-1.42051306279229	-3.59607934126056
ENSG00000162980	ENSMUSG00000036093	ortholog_one2one	homo_sapiens	1	2.25085252096569	0.0724602833989237
ENSG00000162999	ENSMUSG00000027001	ortholog_one2one	homo_sapiens	1	-2.7252778204699	0.151655570318003
ENSG00000163001	ENSMUSG00000020462	ortholog_one2one	homo_sapiens	1	7.62593583075402	2.58016571336443
ENSG00000163002	ENSMUSG00000026999	ortholog_one2one	homo_sapiens	1	-2.48383555712606	-2.98834415244574
ENSG00000163006	ENSMUSG00000038010	ortholog_one2one	homo_sapiens	1	-1.22121289941166	1.70607610587387
ENSG00000163013	ENSMUSG00000047013	ortholog_one2one	homo_sapiens	1	-0.962734440953174	-0.0567213017848742
ENSG00000163029	ENSMUSG00000020608	ortholog_one2one	homo_sapiens	1	0.477575380123831	-0.892930402751917
ENSG00000163050	ENSMUSG00000026489	ortholog_one2one	homo_sapiens	1	1.09438457835869	0.787354815325192
ENSG00000163064	ENSMUSG00000058665	ortholog_one2one	homo_sapiens	1	-10.08268795652	-6.11364996084306
ENSG00000163069	ENSMUSG00000029156	ortholog_one2one	homo_sapiens	1	4.3880778898641	6.38781079191328
ENSG00000163071	ENSMUSG00000029155	ortholog_one2one	homo_sapiens	1	4.05077567172243	0.970871661591751
ENSG00000163072	ENSMUSG00000034738	ortholog_one2one	homo_sapiens	1	0.280047069631991	0.699387559697862
ENSG00000163083	ENSMUSG00000037035	ortholog_one2one	homo_sapiens	1	-4.47808127436733	-5.81105901221779
ENSG00000163093	ENSMUSG00000063145	ortholog_one2one	homo_sapiens	1	-0.913351655844114	-0.642631884622927
ENSG00000163104	ENSMUSG00000029920	ortholog_one2one	homo_sapiens	1	-3.34935678210043	-5.13972683062881
ENSG00000163110	ENSMUSG00000028273	ortholog_one2one	homo_sapiens	1	1.5926771608528	-1.18402587207245
ENSG00000163114	ENSMUSG00000047674	ortholog_one2one	homo_sapiens	1	3.93359169811511	-3.312580291202
